player_id,season,total_yards,receiving_air_yards,yards_after_catch,rushing_yards,passing_yards,passing_air_yards,ypg
00-0030521,2014,498.0,1048.0,178.0,0.0,0.0,0.0,41.5
00-0030521,2015,264.0,377.0,33.0,0.0,0.0,0.0,29.33
00-0030521,2016,189.0,341.0,30.0,0.0,0.0,0.0,21.0
00-0030521,2017,23.0,124.0,14.0,0.0,0.0,0.0,4.6
00-0030521,2018,21.0,266.0,2.0,0.0,0.0,0.0,5.25
00-0034440,2018,341.0,-19.0,152.0,206.0,0.0,0.0,42.62
00-0034440,2019,222.0,-12.0,38.0,200.0,0.0,0.0,31.71
00-0034440,2020,445.0,-47.0,221.0,270.0,0.0,0.0,55.62
00-0034440,2021,542.0,20.0,165.0,364.0,0.0,0.0,41.69
00-0034440,2022,271.0,19.0,110.0,170.0,0.0,0.0,22.58
00-0036322,2020,1406.0,1430.0,453.0,2.0,0.0,0.0,87.88
00-0036322,2021,1665.0,2063.0,490.0,14.0,35.0,36.0,97.94
00-0036322,2022,1879.0,1867.0,613.0,24.0,34.0,3.0,110.53
00-0036322,2023,1062.0,1258.0,260.0,-12.0,0.0,20.0,106.2
00-0034386,2018,5.0,15.0,0.0,0.0,0.0,0.0,1.67
00-0034386,2019,159.0,352.0,14.0,0.0,0.0,0.0,26.5
00-0034386,2020,94.0,106.0,19.0,0.0,0.0,0.0,31.33
00-0034386,2022,315.0,637.0,60.0,0.0,0.0,0.0,18.53
00-0034386,2023,460.0,928.0,47.0,0.0,0.0,0.0,30.67
00-0037216,2023,53.0,117.0,15.0,0.0,0.0,0.0,10.6
00-0036040,2021,159.0,240.0,42.0,0.0,0.0,0.0,13.25
00-0036040,2022,508.0,600.0,166.0,0.0,0.0,0.0,31.75
00-0036040,2023,368.0,444.0,145.0,0.0,0.0,0.0,28.31
00-0030705,2014,297.0,-3.0,21.0,272.0,0.0,0.0,24.75
00-0030705,2015,99.0,-14.0,69.0,48.0,0.0,0.0,14.14
00-0030705,2016,26.0,-3.0,0.0,26.0,0.0,0.0,6.5
00-0035593,2021,58.0,75.0,31.0,0.0,0.0,0.0,11.6
00-0035593,2022,17.0,52.0,5.0,0.0,0.0,0.0,5.67
00-0035593,2023,0.0,26.0,0.0,0.0,0.0,0.0,0.0
00-0032926,2017,0.0,13.0,0.0,0.0,0.0,0.0,0.0
00-0036412,2020,421.0,595.0,124.0,40.0,0.0,0.0,35.08
00-0036412,2021,74.0,201.0,16.0,0.0,0.0,0.0,24.67
00-0036412,2022,188.0,367.0,23.0,23.0,0.0,0.0,31.33
00-0036382,2020,73.0,79.0,18.0,0.0,0.0,0.0,14.6
00-0036382,2021,30.0,18.0,12.0,0.0,0.0,0.0,30.0
00-0036345,2021,665.0,861.0,179.0,10.0,0.0,0.0,39.12
00-0036345,2022,656.0,753.0,300.0,6.0,0.0,0.0,38.59
00-0036345,2023,540.0,659.0,185.0,0.0,0.0,0.0,36.0
00-0031057,2014,215.0,18.0,43.0,158.0,0.0,0.0,21.5
00-0031057,2015,178.0,11.0,8.0,159.0,0.0,0.0,25.43
00-0031057,2016,181.0,-2.0,60.0,126.0,0.0,0.0,16.45
00-0036913,2021,439.0,367.0,228.0,6.0,13.0,53.0,48.78
00-0036913,2022,253.0,75.0,108.0,82.0,0.0,0.0,36.14
00-0036913,2023,200.0,112.0,128.0,31.0,0.0,16.0,15.38
00-0034988,2019,268.0,241.0,91.0,0.0,0.0,0.0,38.29
00-0034988,2020,112.0,41.0,89.0,0.0,0.0,0.0,8.62
00-0034988,2021,33.0,22.0,11.0,0.0,0.0,0.0,16.5
00-0032115,2017,112.0,338.0,20.0,27.0,0.0,0.0,37.33
00-0035660,2020,35.0,58.0,8.0,0.0,0.0,0.0,8.75
00-0026579,2012,89.0,-4.0,17.0,76.0,0.0,0.0,22.25
00-0034799,2018,247.0,-14.0,76.0,191.0,0.0,0.0,24.7
00-0034799,2019,198.0,-8.0,87.0,135.0,0.0,0.0,16.5
00-0034799,2020,469.0,-19.0,213.0,303.0,0.0,0.0,58.62
00-0034799,2021,44.0,2.0,10.0,36.0,0.0,0.0,5.5
00-0032464,2016,0.0,66.0,0.0,0.0,0.0,0.0,0.0
00-0032464,2017,11.0,5.0,7.0,-1.0,0.0,0.0,11.0
00-0032464,2019,165.0,219.0,14.0,-5.0,0.0,0.0,23.57
00-0032464,2020,184.0,263.0,38.0,-3.0,0.0,0.0,23.0
00-0032464,2021,614.0,725.0,262.0,28.0,0.0,0.0,38.38
00-0032464,2022,652.0,638.0,218.0,36.0,0.0,0.0,40.75
00-0032464,2023,564.0,388.0,214.0,75.0,0.0,0.0,33.18
00-0028497,2014,267.0,385.0,61.0,0.0,0.0,0.0,20.54
00-0028497,2015,954.0,1564.0,211.0,0.0,0.0,0.0,59.62
00-0028497,2016,328.0,566.0,106.0,0.0,0.0,0.0,20.5
00-0028497,2017,133.0,417.0,47.0,0.0,0.0,0.0,10.23
00-0028497,2018,53.0,47.0,11.0,0.0,0.0,0.0,26.5
00-0031102,2016,204.0,-5.0,80.0,129.0,0.0,0.0,25.5
00-0031102,2017,207.0,6.0,128.0,79.0,0.0,0.0,69.0
00-0031102,2018,218.0,38.0,108.0,103.0,0.0,0.0,27.25
00-0033923,2017,1782.0,103.0,411.0,1327.0,0.0,0.0,111.38
00-0033923,2018,1202.0,68.0,338.0,824.0,0.0,0.0,109.27
00-0033923,2019,456.0,35.0,276.0,179.0,-8.0,0.0,57.0
00-0033923,2020,1145.0,71.0,280.0,841.0,0.0,0.0,71.56
00-0033923,2021,560.0,4.0,172.0,388.0,0.0,0.0,70.0
00-0033923,2022,678.0,-12.0,235.0,468.0,0.0,0.0,39.88
00-0033923,2023,495.0,-6.0,98.0,411.0,0.0,0.0,33.0
00-0032152,2015,613.0,67.0,44.0,517.0,0.0,0.0,55.73
00-0032250,2015,13.0,5.0,3.0,5.0,0.0,0.0,13.0
00-0032250,2017,84.0,196.0,21.0,0.0,0.0,0.0,14.0
00-0038608,2023,19.0,125.0,10.0,0.0,0.0,0.0,6.33
00-0036450,2020,143.0,24.0,23.0,109.0,0.0,0.0,23.83
00-0036450,2021,206.0,13.0,14.0,180.0,0.0,0.0,34.33
00-0036450,2022,72.0,-11.0,29.0,53.0,0.0,0.0,14.4
00-0036450,2023,44.0,-2.0,1.0,42.0,0.0,0.0,8.8
00-0037299,2022,81.0,-11.0,32.0,60.0,0.0,0.0,8.1
00-0037299,2023,100.0,-5.0,31.0,74.0,0.0,0.0,14.29
00-0038454,2023,489.0,-2.0,122.0,396.0,0.0,0.0,69.86
00-0035287,2019,192.0,394.0,43.0,3.0,0.0,0.0,19.2
00-0035287,2020,173.0,250.0,50.0,0.0,0.0,0.0,21.62
00-0033681,2017,748.0,1038.0,299.0,0.0,0.0,0.0,46.75
00-0033681,2018,491.0,691.0,136.0,0.0,0.0,0.0,37.77
00-0033681,2019,367.0,374.0,99.0,6.0,0.0,0.0,33.36
00-0033681,2020,644.0,957.0,174.0,2.0,0.0,0.0,40.25
00-0033681,2021,449.0,686.0,85.0,0.0,0.0,8.0,32.07
00-0033681,2022,141.0,345.0,20.0,0.0,0.0,0.0,15.67
00-0030279,2017,1402.0,1434.0,501.0,9.0,0.0,0.0,87.62
00-0030279,2018,1266.0,1169.0,403.0,75.0,-7.0,0.0,84.4
00-0030279,2019,1215.0,1506.0,369.0,16.0,0.0,0.0,75.94
00-0030279,2020,993.0,1052.0,437.0,-1.0,0.0,15.0,70.93
00-0030279,2021,1140.0,1306.0,341.0,0.0,2.0,14.0,71.25
00-0030279,2022,774.0,770.0,257.0,8.0,0.0,0.0,77.4
00-0030279,2023,1312.0,1452.0,396.0,6.0,49.0,39.0,100.92
00-0034509,2018,100.0,-9.0,22.0,79.0,0.0,0.0,50.0
00-0034317,2018,209.0,288.0,49.0,0.0,0.0,0.0,29.86
00-0034317,2023,37.0,91.0,1.0,0.0,0.0,0.0,5.29
00-0031600,2015,129.0,337.0,20.0,0.0,0.0,0.0,16.12
00-0031600,2016,69.0,57.0,20.0,0.0,0.0,0.0,13.8
00-0034366,2018,287.0,208.0,210.0,0.0,0.0,0.0,47.83
00-0034366,2019,268.0,272.0,140.0,14.0,0.0,0.0,33.5
00-0034366,2020,402.0,377.0,148.0,0.0,0.0,0.0,50.25
00-0034366,2022,20.0,12.0,8.0,0.0,0.0,0.0,20.0
00-0024264,2017,36.0,0.0,0.0,0.0,36.0,35.0,12.0
00-0026298,2012,229.0,515.0,70.0,0.0,0.0,0.0,16.36
00-0026298,2013,32.0,34.0,10.0,0.0,0.0,0.0,10.67
00-0026298,2014,0.0,39.0,0.0,0.0,0.0,0.0,0.0
00-0026298,2015,18.0,88.0,10.0,0.0,0.0,0.0,2.25
00-0026298,2016,0.0,4.0,0.0,0.0,0.0,0.0,0.0
00-0036946,2021,5.0,0.0,0.0,0.0,5.0,0.0,5.0
00-0022922,2012,12.0,15.0,3.0,0.0,0.0,0.0,12.0
00-0022922,2013,388.0,395.0,127.0,0.0,0.0,0.0,35.27
00-0031359,2014,1016.0,2055.0,160.0,0.0,0.0,0.0,63.5
00-0031359,2016,946.0,1428.0,238.0,0.0,0.0,0.0,59.12
00-0031359,2017,671.0,882.0,139.0,0.0,0.0,0.0,83.88
00-0031359,2018,380.0,1045.0,64.0,0.0,0.0,0.0,31.67
00-0035297,2019,376.0,502.0,94.0,0.0,11.0,6.0,28.92
00-0030000,2013,466.0,795.0,139.0,0.0,0.0,0.0,42.36
00-0030000,2015,165.0,415.0,68.0,0.0,0.0,0.0,27.5
00-0035603,2021,37.0,43.0,13.0,0.0,0.0,0.0,9.25
00-0035603,2022,35.0,12.0,23.0,0.0,0.0,0.0,17.5
00-0035864,2021,176.0,185.0,57.0,0.0,1.0,-5.0,17.6
00-0035864,2022,324.0,303.0,139.0,13.0,0.0,0.0,29.45
00-0028053,2012,427.0,13.0,57.0,371.0,-4.0,0.0,38.82
00-0028053,2013,371.0,4.0,16.0,358.0,0.0,0.0,23.19
00-0029708,2012,630.0,700.0,314.0,4.0,0.0,0.0,42.0
00-0029708,2013,1079.0,1101.0,548.0,0.0,0.0,0.0,67.44
00-0029708,2014,769.0,809.0,365.0,54.0,0.0,0.0,54.93
00-0029708,2015,425.0,701.0,143.0,17.0,0.0,0.0,42.5
00-0029708,2016,431.0,435.0,124.0,15.0,0.0,0.0,39.18
00-0029708,2017,614.0,707.0,182.0,0.0,0.0,0.0,43.86
00-0038551,2023,273.0,-8.0,128.0,156.0,0.0,0.0,39.0
00-0033307,2017,257.0,392.0,114.0,0.0,0.0,0.0,25.7
00-0033307,2018,487.0,568.0,147.0,0.0,0.0,0.0,30.44
00-0033307,2019,360.0,377.0,122.0,0.0,0.0,0.0,24.0
00-0033307,2020,669.0,686.0,219.0,0.0,0.0,0.0,44.6
00-0033307,2021,950.0,592.0,385.0,125.0,25.0,22.0,55.88
00-0033307,2022,473.0,493.0,145.0,39.0,0.0,0.0,31.53
00-0033307,2023,410.0,574.0,203.0,4.0,0.0,0.0,51.25
00-0036842,2021,70.0,-6.0,19.0,61.0,0.0,0.0,11.67
00-0036842,2022,35.0,0.0,21.0,14.0,0.0,0.0,17.5
00-0036842,2023,13.0,0.0,0.0,13.0,0.0,0.0,4.33
00-0030465,2013,14.0,-7.0,12.0,7.0,0.0,0.0,4.67
00-0030465,2015,146.0,-29.0,43.0,124.0,0.0,0.0,29.2
00-0030465,2016,171.0,3.0,47.0,129.0,0.0,0.0,17.1
00-0030465,2017,113.0,11.0,52.0,57.0,0.0,0.0,12.56
00-0030465,2018,74.0,3.0,0.0,71.0,0.0,0.0,74.0
00-0030465,2019,53.0,-3.0,27.0,28.0,3.0,-4.0,6.62
00-0030465,2020,0.0,3.0,0.0,0.0,0.0,0.0,0.0
00-0030465,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032411,2016,544.0,-14.0,186.0,382.0,0.0,0.0,45.33
00-0032411,2018,384.0,-6.0,54.0,333.0,0.0,0.0,64.0
00-0036919,2021,546.0,93.0,226.0,293.0,0.0,0.0,34.12
00-0036919,2022,409.0,35.0,146.0,240.0,0.0,0.0,24.06
00-0036919,2023,566.0,71.0,175.0,366.0,17.0,17.0,35.38
00-0038134,2022,1215.0,-75.0,221.0,1050.0,0.0,0.0,81.0
00-0038134,2023,1164.0,-79.0,317.0,905.0,0.0,0.0,77.6
00-0027006,2012,583.0,1133.0,131.0,0.0,0.0,0.0,41.64
00-0027006,2013,96.0,459.0,13.0,0.0,0.0,0.0,9.6
00-0027006,2016,1002.0,1265.0,295.0,0.0,0.0,0.0,66.8
00-0027006,2017,256.0,505.0,88.0,0.0,0.0,0.0,28.44
00-0033932,2017,486.0,711.0,181.0,9.0,0.0,0.0,44.18
00-0033932,2018,1071.0,1475.0,350.0,8.0,0.0,0.0,71.4
00-0033932,2019,1190.0,1698.0,304.0,0.0,0.0,0.0,74.38
00-0033932,2020,338.0,466.0,38.0,0.0,0.0,0.0,67.6
00-0033932,2021,521.0,1050.0,119.0,0.0,0.0,0.0,37.21
00-0033932,2022,81.0,164.0,11.0,0.0,0.0,0.0,13.5
00-0038102,2022,2470.0,0.0,0.0,244.0,2226.0,2957.0,190.0
00-0038102,2023,1974.0,0.0,0.0,77.0,1897.0,2288.0,164.5
00-0030085,2013,651.0,815.0,197.0,10.0,0.0,0.0,40.69
00-0030085,2014,929.0,1063.0,188.0,-2.0,0.0,0.0,61.93
00-0030085,2015,440.0,1041.0,102.0,0.0,0.0,0.0,29.33
00-0030085,2016,726.0,1159.0,193.0,0.0,0.0,0.0,45.38
00-0030085,2017,847.0,1555.0,159.0,0.0,0.0,0.0,52.94
00-0030085,2018,613.0,1040.0,131.0,0.0,3.0,2.0,40.87
00-0030085,2019,561.0,576.0,144.0,0.0,0.0,0.0,43.15
00-0030085,2020,144.0,238.0,17.0,0.0,0.0,0.0,20.57
00-0030085,2021,69.0,430.0,10.0,1.0,0.0,0.0,9.86
00-0036510,2021,36.0,48.0,3.0,0.0,0.0,0.0,18.0
00-0036510,2023,28.0,19.0,20.0,0.0,0.0,0.0,14.0
00-0033118,2016,225.0,-2.0,59.0,179.0,0.0,0.0,17.31
00-0033118,2017,885.0,31.0,214.0,646.0,0.0,0.0,63.21
00-0033118,2018,960.0,161.0,371.0,535.0,0.0,0.0,60.0
00-0033118,2019,1132.0,-41.0,424.0,785.0,0.0,0.0,141.5
00-0033118,2020,1092.0,-30.0,165.0,955.0,0.0,0.0,72.8
00-0033118,2021,545.0,71.0,259.0,254.0,0.0,0.0,45.42
00-0033118,2022,571.0,-16.0,125.0,482.0,0.0,0.0,47.58
00-0035596,2019,131.0,-2.0,11.0,122.0,0.0,0.0,21.83
00-0034349,2018,854.0,-24.0,267.0,641.0,0.0,0.0,85.4
00-0034349,2019,530.0,69.0,116.0,403.0,0.0,0.0,66.25
00-0034349,2020,368.0,-3.0,183.0,181.0,0.0,0.0,26.29
00-0030117,2014,257.0,13.0,13.0,246.0,0.0,0.0,64.25
00-0030117,2015,158.0,9.0,7.0,142.0,0.0,0.0,31.6
00-0030117,2016,163.0,1.0,7.0,157.0,0.0,0.0,40.75
00-0030117,2017,519.0,119.0,46.0,426.0,0.0,0.0,34.6
00-0029415,2012,138.0,209.0,37.0,53.0,0.0,0.0,10.62
00-0029415,2013,253.0,314.0,89.0,0.0,0.0,0.0,21.08
00-0029415,2014,78.0,81.0,57.0,0.0,0.0,0.0,8.67
00-0029415,2015,275.0,374.0,76.0,6.0,0.0,0.0,30.56
00-0025540,2012,65.0,60.0,5.0,0.0,0.0,0.0,32.5
00-0037286,2022,52.0,0.0,0.0,52.0,0.0,0.0,10.4
00-0037286,2023,123.0,-1.0,59.0,65.0,0.0,0.0,30.75
00-0032784,2016,199.0,0.0,0.0,105.0,94.0,124.0,66.33
00-0032784,2017,553.0,0.0,0.0,71.0,482.0,688.0,138.25
00-0025423,2012,1113.0,0.0,0.0,103.0,1010.0,1446.0,185.5
00-0026780,2012,445.0,706.0,84.0,9.0,0.0,0.0,31.79
00-0026780,2013,269.0,576.0,90.0,0.0,0.0,0.0,38.43
00-0026780,2014,50.0,113.0,14.0,0.0,0.0,0.0,12.5
00-0034193,2020,0.0,4.0,0.0,0.0,0.0,0.0,0.0
00-0034193,2023,6.0,32.0,4.0,0.0,0.0,0.0,3.0
00-0026204,2012,213.0,-9.0,100.0,134.0,0.0,0.0,23.67
00-0021931,2012,518.0,806.0,94.0,0.0,0.0,0.0,32.38
00-0031545,2016,196.0,434.0,54.0,9.0,0.0,0.0,49.0
00-0031545,2017,6.0,12.0,2.0,0.0,0.0,0.0,6.0
00-0031545,2018,92.0,185.0,6.0,0.0,0.0,0.0,30.67
00-0031545,2021,38.0,158.0,9.0,0.0,0.0,0.0,12.67
00-0031545,2022,74.0,91.0,68.0,0.0,0.0,0.0,18.5
00-0034854,2018,17.0,24.0,0.0,0.0,0.0,0.0,5.67
00-0034854,2019,76.0,161.0,9.0,0.0,0.0,0.0,10.86
00-0034854,2020,180.0,278.0,23.0,0.0,0.0,0.0,25.71
00-0034854,2021,159.0,304.0,37.0,0.0,0.0,0.0,15.9
00-0034854,2022,204.0,268.0,61.0,0.0,0.0,0.0,22.67
00-0034854,2023,232.0,330.0,83.0,0.0,0.0,0.0,19.33
00-0036906,2021,529.0,-5.0,101.0,433.0,0.0,0.0,37.79
00-0036906,2022,788.0,-29.0,81.0,731.0,0.0,0.0,60.62
00-0036906,2023,747.0,17.0,138.0,613.0,0.0,0.0,62.25
00-0037261,2022,163.0,204.0,74.0,0.0,0.0,0.0,16.3
00-0037261,2023,621.0,402.0,282.0,10.0,0.0,0.0,38.81
00-0031922,2015,7.0,35.0,4.0,0.0,0.0,0.0,2.33
00-0031922,2016,0.0,3.0,0.0,0.0,0.0,0.0,0.0
00-0031922,2018,5.0,-1.0,6.0,0.0,0.0,0.0,5.0
00-0030348,2013,224.0,0.0,0.0,224.0,0.0,0.0,22.4
00-0030348,2014,425.0,-22.0,86.0,362.0,0.0,0.0,47.22
00-0030348,2015,295.0,-37.0,155.0,180.0,0.0,0.0,36.88
00-0030348,2016,22.0,0.0,0.0,22.0,0.0,0.0,22.0
00-0029604,2012,464.0,0.0,0.0,25.0,439.0,445.0,154.67
00-0029604,2013,836.0,0.0,0.0,14.0,822.0,1243.0,167.2
00-0029604,2014,1662.0,0.0,0.0,22.0,1640.0,1781.0,277.0
00-0029604,2015,4041.0,0.0,0.0,57.0,3984.0,4352.0,252.56
00-0029604,2016,4836.0,0.0,0.0,109.0,4727.0,5269.0,302.25
00-0029604,2017,3940.0,0.0,0.0,189.0,3751.0,4153.0,246.25
00-0029604,2018,4173.0,-7.0,6.0,132.0,4042.0,4396.0,260.81
00-0029604,2019,3470.0,12.0,0.0,71.0,3399.0,3391.0,231.33
00-0029604,2020,4181.0,0.0,0.0,164.0,4017.0,4103.0,261.31
00-0029604,2021,4154.0,0.0,0.0,130.0,4024.0,4573.0,259.62
00-0029604,2022,4334.0,0.0,0.0,110.0,4224.0,4821.0,254.94
00-0029604,2023,2253.0,0.0,0.0,32.0,2221.0,2251.0,281.62
00-0035844,2021,13.0,56.0,6.0,0.0,0.0,0.0,13.0
00-0030280,2013,317.0,-21.0,91.0,242.0,0.0,0.0,22.64
00-0030280,2014,610.0,12.0,157.0,463.0,0.0,0.0,40.67
00-0030280,2015,96.0,6.0,25.0,72.0,0.0,0.0,10.67
00-0030280,2016,53.0,7.0,18.0,28.0,0.0,0.0,13.25
00-0026988,2012,692.0,58.0,126.0,525.0,0.0,0.0,86.5
00-0026988,2013,1586.0,126.0,473.0,1038.0,0.0,0.0,99.12
00-0026988,2014,156.0,-1.0,9.0,148.0,0.0,0.0,52.0
00-0037311,2022,80.0,57.0,31.0,0.0,0.0,0.0,10.0
00-0037311,2023,2.0,61.0,2.0,0.0,0.0,0.0,0.67
00-0033604,2019,4.0,2.0,2.0,0.0,0.0,0.0,4.0
00-0034577,2018,285.0,0.0,0.0,19.0,266.0,243.0,142.5
00-0034577,2019,3036.0,0.0,0.0,111.0,2925.0,3989.0,233.54
00-0034577,2020,594.0,0.0,0.0,28.0,566.0,523.0,148.5
00-0034577,2021,126.0,0.0,0.0,11.0,115.0,135.0,63.0
00-0034577,2022,388.0,0.0,0.0,13.0,375.0,560.0,194.0
00-0034369,2018,0.0,0.0,0.0,0.0,0.0,76.0,0.0
00-0023541,2012,91.0,0.0,0.0,0.0,91.0,67.0,91.0
00-0023541,2013,406.0,0.0,0.0,8.0,398.0,425.0,203.0
00-0023541,2014,2846.0,0.0,0.0,24.0,2822.0,3170.0,237.17
00-0037273,2022,78.0,100.0,21.0,0.0,0.0,0.0,19.5
00-0037273,2023,181.0,197.0,79.0,0.0,0.0,0.0,22.62
00-0036970,2021,1026.0,1193.0,313.0,0.0,0.0,0.0,60.35
00-0036970,2022,356.0,812.0,130.0,0.0,0.0,0.0,35.6
00-0036970,2023,663.0,1029.0,134.0,-4.0,0.0,0.0,39.0
00-0027981,2012,495.0,604.0,275.0,0.0,0.0,0.0,30.94
00-0027981,2013,313.0,383.0,119.0,0.0,0.0,0.0,39.12
00-0027981,2014,231.0,195.0,116.0,0.0,0.0,0.0,33.0
00-0027981,2015,495.0,608.0,203.0,0.0,0.0,0.0,30.94
00-0027981,2016,840.0,856.0,359.0,0.0,0.0,0.0,52.5
00-0027981,2017,532.0,600.0,224.0,0.0,0.0,0.0,33.25
00-0027981,2018,634.0,521.0,249.0,0.0,0.0,0.0,39.62
00-0027981,2019,369.0,308.0,190.0,0.0,0.0,0.0,24.6
00-0027981,2020,334.0,261.0,164.0,0.0,0.0,0.0,27.83
00-0027981,2021,259.0,240.0,137.0,0.0,0.0,0.0,17.27
00-0027981,2022,28.0,44.0,3.0,0.0,0.0,0.0,5.6
00-0036928,2022,23.0,0.0,0.0,0.0,23.0,99.0,23.0
00-0036928,2023,0.0,0.0,0.0,0.0,0.0,3.0,0.0
00-0036876,2021,106.0,59.0,76.0,0.0,0.0,0.0,10.6
00-0036876,2022,302.0,259.0,127.0,0.0,0.0,0.0,23.23
00-0036876,2023,370.0,402.0,128.0,2.0,0.0,0.0,24.67
00-0035228,2019,4002.0,0.0,0.0,553.0,3449.0,4037.0,250.12
00-0035228,2020,4633.0,0.0,0.0,838.0,3795.0,4355.0,289.56
00-0035228,2021,3935.0,0.0,0.0,434.0,3501.0,3823.0,281.07
00-0035228,2022,2607.0,0.0,0.0,425.0,2182.0,2678.0,237.0
00-0035228,2023,1929.0,0.0,0.0,249.0,1680.0,1935.0,241.12
00-0036669,2021,29.0,-3.0,7.0,24.0,0.0,0.0,7.25
00-0036669,2022,7.0,0.0,0.0,7.0,0.0,0.0,7.0
00-0037840,2022,215.0,17.0,80.0,139.0,0.0,0.0,26.88
00-0037840,2023,1350.0,10.0,275.0,1146.0,0.0,0.0,112.5
00-0036269,2020,295.0,26.0,67.0,232.0,0.0,0.0,32.78
00-0036269,2021,31.0,0.0,0.0,31.0,0.0,0.0,15.5
00-0036269,2023,110.0,2.0,32.0,77.0,0.0,0.0,55.0
00-0029260,2012,154.0,16.0,16.0,125.0,0.0,0.0,38.5
00-0029260,2013,75.0,-4.0,14.0,59.0,0.0,0.0,10.71
00-0029260,2014,9.0,5.0,0.0,9.0,0.0,0.0,4.5
00-0026956,2012,462.0,-30.0,134.0,356.0,0.0,0.0,33.0
00-0026956,2013,30.0,2.0,11.0,19.0,0.0,0.0,30.0
00-0029548,2012,186.0,426.0,72.0,0.0,0.0,0.0,16.91
00-0029548,2013,161.0,313.0,53.0,0.0,0.0,0.0,20.12
00-0029275,2016,304.0,390.0,97.0,0.0,0.0,0.0,50.67
00-0034796,2018,1845.0,-2.0,0.0,715.0,1130.0,1475.0,115.31
00-0034796,2019,4256.0,0.0,0.0,1235.0,3021.0,3545.0,283.73
00-0034796,2020,3611.0,0.0,0.0,1012.0,2599.0,3248.0,240.73
00-0034796,2021,3468.0,0.0,0.0,772.0,2696.0,3534.0,289.0
00-0034796,2022,2906.0,0.0,0.0,776.0,2130.0,2754.0,242.17
00-0034796,2023,4292.0,0.0,0.0,830.0,3462.0,3840.0,268.25
00-0029615,2012,295.0,-1.0,40.0,250.0,0.0,0.0,32.78
00-0029615,2013,879.0,50.0,171.0,709.0,0.0,0.0,54.94
00-0029615,2014,1361.0,73.0,230.0,1099.0,0.0,0.0,85.06
00-0029615,2015,1269.0,-3.0,427.0,872.0,0.0,0.0,79.31
00-0029615,2016,1272.0,19.0,185.0,1073.0,0.0,0.0,90.86
00-0029615,2017,1215.0,61.0,295.0,888.0,0.0,0.0,75.94
00-0029615,2018,1136.0,24.0,171.0,973.0,0.0,0.0,81.14
00-0026432,2012,216.0,58.0,31.0,158.0,0.0,0.0,21.6
00-0029004,2012,108.0,28.0,24.0,75.0,0.0,0.0,18.0
00-0029004,2013,209.0,-2.0,61.0,150.0,0.0,0.0,29.86
00-0029004,2014,316.0,33.0,194.0,99.0,0.0,0.0,22.57
00-0029004,2015,282.0,100.0,151.0,67.0,0.0,0.0,70.5
00-0029004,2016,153.0,55.0,83.0,31.0,0.0,0.0,15.3
00-0029004,2017,52.0,6.0,1.0,51.0,0.0,0.0,26.0
00-0027985,2016,499.0,433.0,276.0,0.0,0.0,0.0,31.19
00-0027985,2017,203.0,260.0,89.0,0.0,0.0,0.0,18.45
00-0027985,2018,170.0,141.0,112.0,0.0,0.0,0.0,13.08
00-0027985,2019,50.0,74.0,7.0,0.0,0.0,0.0,12.5
00-0037055,2022,0.0,71.0,0.0,0.0,0.0,0.0,0.0
00-0023310,2012,1041.0,1427.0,143.0,0.0,0.0,0.0,69.4
00-0023310,2013,457.0,632.0,67.0,0.0,0.0,0.0,35.15
00-0023310,2014,200.0,324.0,40.0,0.0,0.0,0.0,18.18
00-0023310,2015,337.0,421.0,59.0,0.0,0.0,0.0,25.92
00-0030524,2015,496.0,0.0,0.0,0.0,496.0,521.0,70.86
00-0030524,2016,524.0,0.0,0.0,0.0,524.0,763.0,74.86
00-0030524,2017,224.0,0.0,0.0,0.0,224.0,218.0,74.67
00-0032951,2016,15.0,59.0,0.0,0.0,0.0,0.0,7.5
00-0032951,2017,200.0,416.0,58.0,0.0,0.0,0.0,15.38
00-0032951,2018,302.0,320.0,120.0,0.0,0.0,0.0,20.13
00-0032951,2019,184.0,190.0,57.0,0.0,0.0,0.0,20.44
00-0032951,2020,49.0,39.0,13.0,0.0,0.0,0.0,12.25
00-0032951,2021,434.0,613.0,122.0,0.0,0.0,0.0,36.17
00-0032951,2022,42.0,52.0,11.0,0.0,0.0,0.0,14.0
00-0022921,2012,798.0,1649.0,272.0,0.0,0.0,0.0,49.88
00-0022921,2013,962.0,1363.0,335.0,8.0,0.0,1.0,60.12
00-0022921,2014,784.0,1037.0,333.0,0.0,0.0,0.0,56.0
00-0022921,2015,1215.0,1238.0,462.0,0.0,0.0,0.0,75.94
00-0022921,2016,1028.0,1150.0,358.0,5.0,0.0,22.0,64.25
00-0022921,2017,1179.0,1336.0,408.0,0.0,21.0,18.0,73.69
00-0022921,2018,768.0,1033.0,205.0,0.0,32.0,28.0,48.0
00-0022921,2019,835.0,830.0,396.0,0.0,0.0,0.0,52.19
00-0022921,2020,409.0,432.0,185.0,0.0,0.0,0.0,31.46
00-0031834,2017,5.0,5.0,0.0,0.0,0.0,0.0,5.0
00-0036650,2021,86.0,-1.0,0.0,87.0,0.0,0.0,10.75
00-0030513,2017,945.0,-20.0,125.0,842.0,0.0,0.0,59.06
00-0030513,2018,721.0,29.0,115.0,578.0,0.0,0.0,45.06
00-0030513,2019,872.0,-50.0,284.0,637.0,0.0,0.0,54.5
00-0030513,2020,832.0,-25.0,198.0,656.0,0.0,0.0,55.47
