player_id,season,team,position
00-0022921,2016,ARI,WR
00-0022921,2017,ARI,WR
00-0022921,2018,ARI,WR
00-0022921,2019,ARI,WR
00-0022921,2020,ARI,WR
00-0031834,2017,JAX,WR
00-0036650,2021,LAC,RB
00-0030513,2017,MIN,RB
00-0030513,2018,MIN,RB
00-0030513,2019,NO,RB
00-0030513,2020,NO,RB
00-0030513,2021,BAL,RB
00-0030513,2022,DEN,RB
00-0030513,2023,BUF,RB
00-0025462,2012,JAX,WR
00-0026266,2012,TEN,WR
00-0036268,2020,JAX,WR
00-0036268,2021,JAX,WR
00-0036268,2022,CAR,WR
00-0036268,2023,CAR,WR
00-0036145,2023,NYG,TE
00-0030496,2013,PIT,RB
00-0030496,2014,PIT,RB
00-0030496,2015,PIT,RB
00-0030496,2016,PIT,RB
00-0030496,2017,PIT,RB
00-0030496,2019,NYJ,RB
00-0030496,2020,KC,RB
00-0030496,2021,BAL,RB
00-0027325,2012,TB,RB
00-0027325,2013,NE,RB
00-0027325,2014,PIT,RB
00-0027325,2015,NE,RB
00-0027325,2016,NE,RB
00-0027325,2017,PHI,RB
00-0027325,2018,DET,RB
00-0027029,2012,PHI,RB
00-0027029,2013,PHI,RB
00-0027029,2014,PHI,RB
00-0027029,2015,BUF,RB
00-0027029,2016,BUF,RB
00-0027029,2017,BUF,RB
00-0027029,2018,BUF,RB
00-0027029,2019,KC,RB
00-0027029,2020,TB,RB
00-0033384,2017,WAS,RB
00-0035912,2020,DEN,RB
00-0028097,2012,BUF,TE
00-0028097,2013,BUF,TE
00-0028097,2014,BUF,TE
00-0028097,2019,BUF,TE
00-0028097,2020,BUF,TE
00-0028097,2021,ATL,TE
00-0024332,2012,SEA,RB
00-0024332,2013,NE,RB
00-0024332,2014,TEN,RB
00-0033856,2017,JAX,RB
00-0033856,2018,JAX,RB
00-0033856,2019,JAX,RB
00-0033856,2020,TB,RB
00-0033856,2021,TB,RB
00-0033856,2022,TB,RB
00-0028017,2012,WAS,WR
00-0028017,2013,WAS,WR
00-0028017,2014,WAS,WR
00-0028017,2015,ATL,WR
00-0033060,2016,MIA,WR
00-0033060,2017,MIA,WR
00-0033060,2018,MIA,WR
00-0028542,2012,HOU,WR
00-0028542,2013,HOU,WR
00-0030443,2013,ATL,TE
00-0030443,2014,ATL,TE
00-0030443,2015,ATL,TE
00-0030443,2016,ATL,TE
00-0030443,2017,ATL,TE
00-0030443,2018,DET,TE
00-0030443,2019,SF,TE
00-0030443,2020,NYG,TE
00-0035406,2019,NO,WR
00-0035406,2020,NO,WR
00-0035406,2021,NO,WR
00-0035406,2022,NE,WR
00-0035406,2023,DEN,WR
00-0027215,2012,WAS,TE
00-0027215,2013,WAS,TE
00-0027215,2014,WAS,TE
00-0027215,2016,CHI,TE
00-0027215,2017,SF,TE
00-0027215,2018,ATL,TE
00-0031260,2017,BUF,TE
00-0031260,2018,BUF,TE
00-0031260,2019,DET,TE
00-0031260,2020,WAS,TE
00-0031260,2021,WAS,TE
00-0031260,2022,WAS,TE
00-0031260,2023,WAS,TE
00-0034438,2020,TEN,QB
00-0034438,2023,ATL,QB
00-0031066,2014,BAL,RB
00-0031066,2015,BAL,RB
00-0031066,2016,BAL,RB
00-0027089,2012,CAR,WR
00-0027089,2013,NYG,WR
00-0027089,2014,TB,WR
00-0027089,2015,TB,WR
00-0027089,2017,SF,WR
00-0037539,2023,DEN,TE
00-0031757,2015,DAL,WR
00-0031757,2016,DAL,WR
00-0034412,2019,NYJ,QB
00-0036887,2021,JAX,TE
00-0036887,2022,JAX,TE
00-0036887,2023,JAX,TE
00-0039144,2023,GB,TE
00-0038547,2023,DAL,TE
00-0028042,2012,TB,TE
00-0028042,2014,TB,TE
00-0028042,2015,TB,TE
00-0028042,2016,TB,TE
00-0028042,2017,TB,TE
00-0028042,2018,TEN,TE
00-0028042,2019,ATL,TE
00-0028042,2020,ATL,TE
00-0028042,2021,MIN,TE
00-0030089,2013,SEA,TE
00-0030089,2014,SEA,TE
00-0030089,2015,SEA,TE
00-0030089,2016,SEA,TE
00-0030089,2017,SEA,TE
00-0030089,2018,DET,TE
00-0030089,2019,SEA,TE
00-0030089,2020,SEA,TE
00-0036364,2020,MIA,WR
00-0036364,2023,NO,WR
00-0036972,2021,NE,QB
00-0036972,2022,NE,QB
00-0036972,2023,NE,QB
00-0032048,2016,WAS,RB
00-0033555,2017,PHI,WR
00-0033555,2019,PHI,WR
00-0033555,2020,MIA,WR
00-0033555,2021,MIA,WR
00-0033555,2022,LV,WR
00-0033555,2023,ATL,WR
00-0031806,2016,LA,RB
00-0031806,2017,LA,RB
00-0031806,2018,LA,RB
00-0031806,2019,LA,RB
00-0031806,2020,LA,RB
00-0031806,2021,MIA,RB
00-0031806,2022,LA,RB
00-0032400,2016,NE,WR
00-0037563,2022,DAL,RB
00-0038465,2023,GB,WR
00-0035480,2020,GB,WR
00-0035480,2021,GB,WR
00-0035480,2023,NYJ,WR
00-0034867,2018,SEA,WR
00-0034867,2019,SEA,WR
00-0034867,2021,DAL,WR
00-0038128,2022,TEN,QB
00-0038128,2023,TEN,QB
00-0029878,2013,CLE,TE
00-0029878,2014,MIN,TE
00-0029878,2015,BUF,TE
00-0029878,2016,MIA,TE
00-0029878,2017,MIA,TE
00-0024243,2012,JAX,TE
00-0024243,2013,JAX,TE
00-0024243,2014,JAX,TE
00-0024243,2015,JAX,TE
00-0024243,2016,JAX,TE
00-0024243,2017,JAX,TE
00-0024243,2018,GB,TE
00-0024243,2019,GB,TE
00-0024243,2020,GB,TE
00-0024243,2021,GB,TE
00-0024243,2022,GB,TE
00-0024243,2023,CHI,TE
00-0034169,2020,WAS,TE
00-0032980,2017,PHI,WR
00-0032980,2018,IND,WR
00-0032980,2019,IND,WR
00-0032980,2020,IND,WR
00-0032980,2021,TEN,WR
00-0032980,2022,NYG,WR
00-0033481,2018,KC,WR
00-0033481,2020,KC,WR
00-0033481,2021,KC,WR
00-0032268,2015,TEN,QB
00-0032268,2016,TEN,QB
00-0032268,2017,TEN,QB
00-0032268,2018,TEN,QB
00-0032268,2019,TEN,QB
00-0032268,2020,LV,QB
00-0032268,2021,LV,QB
00-0032268,2022,ATL,QB
00-0032268,2023,PHI,QB
00-0031959,2015,NO,RB
00-0031959,2016,NO,RB
00-0031959,2017,BUF,RB
00-0031959,2018,BUF,RB
00-0031962,2015,CIN,WR
00-0026235,2012,SF,WR
00-0026235,2013,SF,WR
00-0030999,2014,ARI,RB
00-0034753,2018,BAL,TE
00-0034753,2019,BAL,TE
00-0034753,2020,BAL,TE
00-0034753,2021,BAL,TE
00-0034753,2022,BAL,TE
00-0034753,2023,BAL,TE
00-0027966,2012,NO,RB
00-0027966,2013,NO,RB
00-0027966,2014,NO,RB
00-0027966,2015,NO,RB
00-0027966,2016,NO,RB
00-0027966,2017,NO,RB
00-0027966,2018,NO,RB
00-0027966,2019,BAL,RB
00-0027966,2020,BAL,RB
00-0027966,2021,NO,RB
00-0027966,2022,NO,RB
00-0026898,2012,NYJ,QB
00-0026898,2014,PHI,QB
00-0026898,2015,PHI,QB
00-0026898,2016,DAL,QB
00-0026898,2018,WAS,QB
00-0034679,2018,CIN,RB
00-0034679,2019,MIA,RB
00-0030460,2013,PIT,WR
00-0030460,2014,PIT,WR
00-0030460,2015,PIT,WR
00-0030460,2016,PIT,WR
00-0030460,2017,CHI,WR
00-0030400,2013,BAL,WR
00-0030400,2014,BAL,WR
00-0030400,2015,BAL,WR
00-0033951,2017,IND,RB
00-0033951,2018,IND,RB
00-0033951,2019,IND,RB
00-0033951,2020,IND,RB
00-0033951,2021,IND,RB
00-0033951,2022,DEN,RB
00-0031431,2014,JAX,WR
00-0031431,2015,JAX,WR
00-0031431,2016,JAX,WR
00-0031431,2017,JAX,WR
00-0031431,2019,JAX,WR
00-0024466,2012,NO,WR
00-0024466,2013,NO,WR
00-0024466,2014,NO,WR
00-0024466,2015,NO,WR
00-0030047,2013,CHI,WR
00-0030047,2014,CHI,WR
00-0030047,2015,CHI,WR
00-0030047,2016,CHI,WR
00-0036219,2020,NO,WR
00-0036219,2021,NO,WR
00-0036219,2022,NO,WR
00-0034272,2018,GB,WR
00-0034272,2019,GB,WR
00-0034272,2020,GB,WR
00-0034272,2021,GB,WR
00-0034272,2022,KC,WR
00-0034272,2023,KC,WR
00-0033087,2017,NYG,WR
00-0035662,2019,BAL,WR
00-0035662,2020,BAL,WR
00-0035662,2021,BAL,WR
00-0035662,2022,ARI,WR
00-0035662,2023,ARI,WR
00-0030068,2013,BUF,WR
00-0030068,2014,BUF,WR
00-0030068,2015,BUF,WR
00-0030068,2016,BUF,WR
00-0030068,2017,SF,WR
00-0030068,2018,SF,WR
00-0030068,2019,SF,WR
00-0030068,2021,CHI,WR
00-0030068,2022,SEA,WR
00-0030068,2023,CLE,WR
00-0025399,2012,SEA,RB
00-0025399,2013,SEA,RB
00-0025399,2014,SEA,RB
00-0025399,2015,SEA,RB
00-0025399,2019,SEA,RB
00-0031373,2014,PIT,WR
00-0031373,2015,PIT,WR
00-0031373,2017,PIT,WR
00-0026201,2012,NYG,TE
00-0026201,2013,CHI,TE
00-0026201,2014,CHI,TE
00-0026201,2015,CHI,TE
00-0026201,2016,NE,TE
00-0026201,2017,GB,TE
00-0033094,2017,ATL,WR
00-0033094,2018,ATL,WR
00-0033094,2019,DET,WR
00-0033094,2020,DET,WR
00-0029293,2012,CIN,WR
00-0029293,2013,CIN,WR
00-0029293,2015,CIN,WR
00-0029293,2016,DET,WR
00-0029293,2017,DET,WR
00-0029293,2018,DET,WR
00-0029293,2019,DET,WR
00-0029293,2020,DET,WR
00-0029293,2021,JAX,WR
00-0029293,2022,JAX,WR
00-0029293,2023,DET,WR
00-0038976,2023,DEN,WR
00-0034771,2019,PIT,QB
00-0034771,2020,PIT,QB
00-0034771,2021,PIT,QB
00-0034771,2023,PIT,QB
00-0033798,2020,CIN,TE
00-0028198,2012,MIN,RB
00-0028198,2013,MIN,RB
00-0028198,2014,MIN,RB
00-0028198,2015,MIN,RB
00-0028198,2016,MIN,RB
00-0030533,2013,PHI,QB
00-0030533,2014,PHI,QB
00-0030533,2016,CHI,QB
00-0030533,2018,BUF,QB
00-0030533,2019,BUF,QB
00-0030533,2020,BUF,QB
00-0033308,2017,SF,RB
00-0033308,2018,SF,RB
00-0033308,2019,SF,RB
00-0033308,2020,MIA,RB
00-0033308,2021,BUF,RB
00-0033308,2022,NYG,RB
00-0033308,2023,NYG,RB
00-0023662,2012,KC,QB
00-0023662,2013,MIN,QB
00-0023662,2014,MIN,QB
00-0023662,2015,DAL,QB
00-0023662,2016,TEN,QB
00-0023662,2017,TEN,QB
00-0023662,2018,DET,QB
00-0026349,2012,SEA,QB
00-0026349,2013,GB,QB
00-0026349,2014,GB,QB
00-0026184,2012,CHI,RB
00-0026184,2013,CHI,RB
00-0026184,2014,CHI,RB
00-0026184,2015,CHI,RB
00-0026184,2016,NYJ,RB
00-0026184,2017,NYJ,RB
00-0007091,2012,TEN,QB
00-0007091,2013,IND,QB
00-0007091,2014,IND,QB
00-0007091,2015,IND,QB
00-0031315,2015,MIA,WR
00-0031315,2017,IND,WR
00-0031939,2015,WAS,RB
00-0031939,2016,WAS,RB
00-0031939,2017,IND,RB
00-0031744,2015,NYG,TE
00-0031744,2017,NYG,TE
00-0031744,2018,DEN,TE
00-0031744,2019,NE,TE
00-0031788,2016,NE,TE
00-0031788,2018,CIN,TE
00-0025708,2012,MIA,QB
00-0025708,2013,MIA,QB
00-0025708,2014,MIA,QB
00-0025708,2015,MIA,QB
00-0025708,2016,MIA,QB
00-0025708,2017,MIA,QB
00-0025708,2019,KC,QB
00-0026143,2012,ATL,QB
00-0026143,2013,ATL,QB
00-0026143,2014,ATL,QB
00-0026143,2015,ATL,QB
00-0026143,2016,ATL,QB
00-0026143,2017,ATL,QB
00-0026143,2018,ATL,QB
00-0026143,2019,ATL,QB
00-0026143,2020,ATL,QB
00-0026143,2021,ATL,QB
00-0026143,2022,IND,QB
00-0022787,2012,HOU,QB
00-0022787,2013,HOU,QB
00-0022787,2015,BAL,QB
00-0022787,2016,ATL,QB
00-0022787,2018,ATL,QB
00-0022787,2019,ATL,QB
00-0029151,2013,NYJ,QB
00-0029151,2014,NYJ,QB
00-0026293,2015,NE,WR
00-0026293,2016,NE,WR
00-0033596,2017,CLE,RB
00-0026498,2012,DET,QB
00-0026498,2013,DET,QB
00-0026498,2014,DET,QB
00-0026498,2015,DET,QB
00-0026498,2016,DET,QB
00-0026498,2017,DET,QB
00-0026498,2018,DET,QB
00-0026498,2019,DET,QB
00-0026498,2020,DET,QB
00-0026498,2021,LA,QB
00-0026498,2022,LA,QB
00-0026498,2023,LA,QB
00-0032362,2016,WAS,WR
00-0032362,2017,WAS,WR
00-0032362,2018,WAS,WR
00-0024275,2012,JAX,RB
00-0024275,2013,JAX,RB
00-0032937,2017,JAX,WR
00-0031558,2015,BAL,TE
00-0031558,2017,BAL,TE
00-0031558,2018,BAL,TE
00-0031558,2019,ARI,TE
00-0031558,2020,ARI,TE
00-0031558,2021,ARI,TE
00-0031558,2022,ARI,TE
00-0035140,2019,KC,WR
00-0035140,2020,KC,WR
00-0035140,2021,KC,WR
00-0035140,2022,KC,WR
00-0035140,2023,NYJ,WR
00-0036698,2021,TEN,RB
00-0032144,2017,LAC,RB
00-0032144,2018,LAC,RB
00-0032144,2019,LAC,RB
00-0032144,2020,DEN,RB
00-0032144,2021,DEN,RB
00-0032144,2022,DEN,RB
00-0022217,2012,IND,RB
00-0036959,2022,LAC,WR
00-0025487,2012,CHI,RB
00-0025487,2013,CHI,RB
00-0031025,2014,BAL,WR
00-0031025,2015,BAL,WR
00-0031025,2016,BAL,WR
00-0031025,2017,BAL,WR
00-0036924,2021,NYJ,RB
00-0036924,2022,NYJ,RB
00-0036924,2023,NYJ,RB
00-0033352,2017,GB,WR
00-0030128,2013,NYG,RB
00-0030128,2014,NYG,RB
00-0026986,2012,SF,WR
00-0026986,2013,SF,WR
00-0026986,2014,SF,WR
00-0026986,2018,BAL,WR
00-0026986,2019,ARI,WR
00-0029694,2013,MIA,TE
00-0029638,2012,ARI,WR
00-0029638,2013,ARI,WR
00-0029638,2014,ARI,WR
00-0029638,2015,ARI,WR
00-0029638,2016,ARI,WR
00-0029638,2017,MIN,WR
00-0029638,2018,WAS,WR
00-0034764,2018,DAL,WR
00-0034764,2019,DAL,WR
00-0034764,2020,DAL,WR
00-0034764,2021,DAL,WR
00-0034764,2022,DAL,WR
00-0034764,2023,DAL,WR
00-0027732,2012,NE,TE
00-0027732,2013,NE,TE
00-0027732,2014,NE,TE
00-0027732,2015,NO,TE
00-0027732,2017,NO,TE
00-0022781,2012,MIN,WR
00-0039066,2023,LV,TE
00-0036252,2020,IND,WR
00-0036252,2021,IND,WR
00-0036252,2022,IND,WR
00-0036252,2023,IND,WR
00-0033559,2017,DET,TE
00-0033559,2018,DET,TE
00-0032765,2016,NO,WR
00-0032765,2017,NO,WR
00-0032765,2018,NO,WR
00-0032765,2019,NO,WR
00-0032765,2020,NO,WR
00-0032765,2022,NO,WR
00-0032765,2023,NO,WR
00-0022821,2012,ATL,RB
00-0020245,2012,PHI,QB
00-0020245,2013,PHI,QB
00-0020245,2014,NYJ,QB
00-0020245,2015,PIT,QB
00-0035374,2019,JAX,WR
00-0038559,2023,ARI,WR
00-0034208,2018,MIN,RB
00-0034208,2019,MIN,RB
00-0034208,2020,MIN,RB
00-0034208,2021,DEN,RB
00-0034208,2022,DEN,RB
00-0034208,2023,HOU,RB
00-0032063,2015,SF,RB
00-0032063,2016,SF,RB
00-0032063,2017,SEA,RB
00-0032063,2018,SEA,RB
00-0032063,2019,CHI,RB
00-0032063,2020,CAR,RB
00-0032063,2021,ATL,RB
00-0032063,2022,BAL,RB
00-0031408,2014,TB,WR
00-0031408,2015,TB,WR
00-0031408,2016,TB,WR
00-0031408,2017,TB,WR
00-0031408,2018,TB,WR
00-0031408,2019,TB,WR
00-0031408,2020,TB,WR
00-0031408,2021,TB,WR
00-0031408,2022,TB,WR
00-0031408,2023,TB,WR
00-0034829,2018,MIA,TE
00-0034829,2019,MIA,TE
00-0034829,2020,MIA,TE
00-0034829,2021,MIA,TE
00-0034829,2022,MIA,TE
00-0034829,2023,NE,TE
00-0030433,2013,MIA,RB
00-0030433,2015,BUF,RB
00-0030433,2016,BUF,RB
00-0030433,2017,NE,RB
00-0030433,2018,NO,RB
00-0030520,2013,TB,QB
00-0030520,2014,TB,QB
00-0030520,2016,TB,QB
00-0030520,2017,CHI,QB
00-0030520,2018,ARI,QB
00-0030520,2020,JAX,QB
00-0030520,2021,NYG,QB
00-0027080,2013,NYJ,RB
00-0030391,2013,TB,RB
00-0030391,2014,TB,RB
00-0030391,2016,TB,RB
00-0036482,2021,IND,WR
00-0036482,2022,IND,WR
00-0036482,2023,CAR,WR
00-0027076,2012,JAX,WR
00-0033114,2016,LA,WR
00-0033114,2017,LA,WR
00-0033114,2019,LA,WR
00-0033114,2020,CIN,WR
00-0033114,2021,CIN,WR
00-0033114,2022,CIN,WR
00-0026901,2012,PIT,WR
00-0026901,2013,MIA,WR
00-0026901,2014,MIA,WR
00-0026901,2015,MIN,WR
00-0026901,2016,BAL,WR
00-0026901,2017,BAL,WR
00-0026901,2018,PHI,WR
00-0034401,2021,NYJ,QB
00-0034401,2022,NYJ,QB
00-0034401,2023,MIA,QB
00-0027702,2012,TB,WR
00-0027702,2013,TB,WR
00-0027702,2014,BUF,WR
00-0033536,2017,LAC,WR
00-0033536,2018,LAC,WR
00-0033536,2019,LAC,WR
00-0033536,2020,LAC,WR
00-0033536,2021,LAC,WR
00-0033536,2022,LAC,WR
00-0033536,2023,LAC,WR
00-0027995,2012,DET,RB
00-0027995,2013,DET,RB
00-0023921,2012,DAL,WR
00-0023921,2013,DAL,WR
00-0023921,2014,CLE,WR
00-0023921,2015,PHI,WR
00-0035703,2019,BAL,WR
00-0035703,2020,BAL,WR
00-0035703,2021,BAL,WR
00-0035703,2022,PIT,WR
00-0035703,2023,PIT,WR
00-0035243,2019,PHI,RB
00-0035243,2020,PHI,RB
00-0035243,2021,PHI,RB
00-0035243,2022,PHI,RB
00-0035243,2023,CAR,RB
00-0033869,2017,CHI,QB
00-0033869,2018,CHI,QB
00-0033869,2019,CHI,QB
00-0033869,2020,CHI,QB
00-0033869,2021,BUF,QB
00-0033869,2022,PIT,QB
00-0033869,2023,PIT,QB
00-0035771,2021,CIN,TE
00-0035771,2022,CIN,TE
00-0035771,2023,CIN,TE
00-0033217,2018,IND,TE
00-0033217,2019,IND,TE
00-0033217,2020,IND,TE
00-0033217,2021,IND,TE
00-0033217,2022,IND,TE
00-0033217,2023,IND,TE
00-0027026,2012,CLE,WR
00-0029632,2012,CIN,WR
00-0029632,2013,CIN,WR
00-0029632,2014,CIN,WR
00-0029632,2015,CIN,WR
00-0029632,2016,ATL,WR
00-0029632,2017,ATL,WR
00-0029632,2018,ATL,WR
00-0029632,2019,NE,WR
00-0029632,2020,DET,WR
00-0029632,2021,SF,WR
00-0027666,2012,CLE,RB
00-0030522,2013,DEN,RB
00-0030522,2014,DEN,RB
00-0037272,2022,DEN,WR
00-0031585,2015,MIN,TE
00-0031585,2016,MIN,TE
00-0031585,2018,TEN,TE
00-0031585,2019,TEN,TE
00-0031585,2020,TEN,TE
00-0031585,2021,TEN,TE
00-0031585,2022,ATL,TE
00-0031585,2023,ATL,TE
00-0035311,2019,MIA,RB
00-0035311,2020,MIA,RB
00-0035311,2021,MIA,RB
00-0035311,2022,MIA,RB
00-0035624,2019,NE,WR
00-0035624,2020,NE,WR
00-0035624,2021,NE,WR
00-0035624,2022,CHI,WR
00-0036893,2021,PIT,RB
00-0036893,2022,PIT,RB
00-0036893,2023,PIT,RB
00-0038783,2023,DEN,TE
00-0021999,2012,DET,WR
00-0021999,2013,DET,WR
00-0032792,2017,PHI,QB
00-0032792,2018,PHI,QB
00-0032792,2020,PHI,QB
00-0032792,2022,DET,QB
00-0023367,2012,TEN,WR
00-0023367,2013,TEN,WR
00-0023367,2014,TEN,WR
00-0023367,2015,HOU,WR
00-0035835,2021,JAX,RB
00-0033958,2017,BUF,QB
00-0033958,2018,BUF,QB
00-0033958,2020,LV,QB
00-0033958,2021,LV,QB
00-0033958,2022,CHI,QB
00-0033958,2023,CHI,QB
00-0032120,2017,NYJ,TE
00-0032120,2018,NYJ,TE
00-0031549,2015,PHI,WR
00-0031549,2016,PHI,WR
00-0031549,2017,PHI,WR
00-0031549,2018,PHI,WR
00-0031549,2019,PHI,WR
00-0031549,2020,LV,WR
00-0031549,2021,NE,WR
00-0031549,2022,NE,WR
00-0031549,2023,BAL,WR
00-0031598,2015,BAL,TE
00-0031598,2016,BAL,TE
00-0031598,2017,BAL,TE
00-0031598,2018,BAL,TE
00-0031598,2019,BAL,TE
00-0031598,2020,BAL,TE
00-0031598,2021,BAL,TE
00-0034791,2018,CLE,RB
00-0034791,2019,CLE,RB
00-0034791,2020,CLE,RB
00-0034791,2021,CLE,RB
00-0034791,2022,CLE,RB
00-0034791,2023,CLE,RB
00-0029567,2012,PHI,QB
00-0029567,2013,PHI,QB
00-0029567,2014,PHI,QB
00-0029567,2016,KC,QB
00-0029567,2017,PHI,QB
00-0029567,2018,PHI,QB
00-0029567,2019,JAX,QB
00-0029567,2020,CHI,QB
00-0029567,2021,CHI,QB
00-0029567,2022,IND,QB
00-0034192,2020,KC,TE
00-0033319,2018,SF,QB
00-0033319,2020,SF,QB
00-0033319,2021,CLE,QB
00-0033319,2022,MIN,QB
00-0033319,2023,MIN,QB
00-0037317,2023,MIN,TE
00-0032117,2015,BUF,TE
00-0032117,2016,BUF,TE
00-0032117,2017,BUF,TE
00-0032117,2018,MIA,TE
00-0032117,2019,MIA,TE
00-0029667,2013,NO,WR
00-0029667,2014,NO,WR
00-0032394,2016,SEA,TE
00-0032394,2017,SEA,TE
00-0032394,2018,SEA,TE
00-0032394,2019,PIT,TE
00-0032394,2020,DEN,TE
00-0032394,2021,NO,TE
00-0032394,2022,NO,TE
00-0032394,2023,LAC,TE
00-0036182,2020,TEN,WR
00-0036182,2021,TEN,WR
00-0036182,2022,TEN,WR
00-0036182,2023,TEN,WR
00-0029848,2013,WAS,WR
00-0029848,2015,ATL,WR
00-0029848,2016,ATL,WR
00-0029848,2017,ATL,WR
00-0029848,2018,TEN,WR
00-0036554,2021,HOU,WR
00-0036554,2022,HOU,WR
00-0036554,2023,HOU,WR
00-0028093,2012,WAS,TE
00-0028093,2013,WAS,TE
00-0028093,2014,WAS,TE
00-0028093,2016,WAS,TE
00-0028093,2017,WAS,TE
00-0028093,2018,JAX,TE
00-0033591,2017,DAL,WR
00-0033591,2018,DAL,WR
00-0033591,2020,DAL,WR
00-0033591,2021,DAL,WR
00-0033591,2022,DAL,WR
00-0033591,2023,HOU,WR
00-0035644,2019,DEN,TE
00-0035644,2020,DEN,TE
00-0035644,2021,DEN,TE
00-0035644,2022,SEA,TE
00-0035644,2023,SEA,TE
00-0036637,2021,KC,TE
00-0036637,2022,KC,TE
00-0036637,2023,KC,TE
00-0036005,2020,IND,TE
00-0034367,2018,IND,RB
00-0034367,2019,IND,RB
00-0034367,2020,IND,RB
00-0034367,2021,IND,RB
00-0034367,2022,BUF,RB
00-0033879,2017,TB,TE
00-0033879,2018,TB,TE
00-0033879,2019,TB,TE
00-0033879,2020,TB,TE
00-0033879,2021,TB,TE
00-0033879,2022,HOU,TE
00-0031235,2014,NYG,WR
00-0031235,2015,NYG,WR
00-0031235,2016,NYG,WR
00-0031235,2017,NYG,WR
00-0031235,2018,NYG,WR
00-0031235,2019,CLE,WR
00-0031235,2020,CLE,WR
00-0031235,2021,CLE,WR
00-0031235,2023,BAL,WR
00-0035006,2019,MIN,WR
00-0035006,2020,MIN,WR
00-0035208,2019,ATL,WR
00-0035208,2020,ATL,WR
00-0035208,2021,ATL,WR
00-0035208,2022,ATL,WR
00-0035208,2023,PHI,WR
00-0030860,2014,NYG,RB
00-0030860,2015,NYG,RB
00-0030860,2016,NYG,RB
00-0030860,2017,NYG,RB
00-0029414,2012,CIN,TE
00-0029414,2013,CIN,TE
00-0029414,2017,KC,TE
00-0029414,2018,CLE,TE
00-0024313,2012,HOU,TE
00-0024313,2013,HOU,TE
00-0024313,2014,BAL,TE
00-0024313,2015,DEN,TE
00-0033275,2021,CAR,QB
00-0033275,2022,CAR,QB
00-0033275,2023,CLE,QB
00-0035572,2021,ATL,TE
00-0035572,2022,ATL,TE
00-0038606,2023,JAX,WR
00-0035639,2019,IND,WR
00-0035639,2020,IND,WR
00-0035639,2021,IND,WR
00-0035639,2022,IND,WR
00-0035639,2023,NYG,WR
00-0036894,2021,PIT,TE
00-0036894,2022,PIT,TE
00-0036894,2023,PIT,TE
00-0035342,2019,MIA,RB
00-0035342,2020,MIA,RB
00-0035342,2021,MIA,RB
00-0033873,2017,KC,QB
00-0033873,2018,KC,QB
00-0033873,2019,KC,QB
00-0033873,2020,KC,QB
00-0033873,2021,KC,QB
00-0033873,2022,KC,QB
00-0033873,2023,KC,QB
00-0035973,2021,GB,RB
00-0035973,2022,GB,RB
00-0035973,2023,GB,RB
00-0032417,2016,NYG,RB
00-0032417,2017,NYG,RB
00-0032417,2019,DET,RB
00-0031257,2014,SEA,WR
00-0031257,2015,SEA,WR
00-0031257,2016,SEA,WR
00-0031257,2017,SEA,WR
00-0031257,2018,WAS,WR
00-0031257,2019,WAS,WR
00-0032841,2016,PHI,WR
00-0033108,2016,DEN,QB
00-0033108,2017,DEN,QB
00-0039050,2023,TB,TE
00-0035022,2020,SEA,WR
00-0035022,2021,SEA,WR
00-0035022,2022,SEA,WR
00-0026998,2012,MIN,WR
00-0026998,2013,SEA,WR
00-0026998,2014,NYJ,WR
00-0026998,2015,BUF,WR
00-0026998,2016,BUF,WR
00-0032741,2016,TB,RB
00-0032741,2017,TB,RB
00-0032741,2018,TB,RB
00-0032741,2019,TB,RB
00-0032741,2020,WAS,RB
00-0032741,2021,LV,RB
00-0037569,2022,DAL,TE
00-0037569,2023,DAL,TE
00-0026367,2012,KC,RB
00-0026367,2013,NYG,RB
00-0026367,2014,NYG,RB
00-0010346,2012,DEN,QB
00-0010346,2013,DEN,QB
00-0010346,2014,DEN,QB
00-0010346,2015,DEN,QB
00-0033439,2019,CLE,TE
00-0033439,2020,HOU,TE
00-0033439,2021,HOU,TE
00-0033439,2022,CLE,TE
00-0033439,2023,NE,TE
00-0033111,2016,LA,WR
00-0033111,2017,LA,WR
00-0033111,2018,LA,WR
00-0033111,2019,ARI,WR
00-0033111,2020,CAR,WR
00-0033111,2022,ARI,WR
00-0022942,2017,LAC,QB
00-0022942,2018,LAC,QB
00-0022942,2019,LAC,QB
00-0022942,2020,IND,QB
00-0032208,2015,IND,WR
00-0032208,2016,IND,WR
00-0032208,2017,NE,WR
00-0032208,2018,NE,WR
00-0032208,2019,NE,WR
00-0032208,2021,HOU,WR
00-0032208,2022,HOU,WR
00-0034109,2018,DEN,RB
00-0034109,2019,DEN,RB
00-0034109,2020,DEN,RB
00-0034109,2021,HOU,RB
00-0034109,2022,IND,RB
00-0028613,2012,DAL,RB
00-0028613,2013,DAL,RB
00-0026345,2012,WAS,WR
00-0026345,2013,WAS,WR
00-0026345,2014,WAS,WR
00-0026345,2015,WAS,WR
00-0026345,2016,WAS,WR
00-0026345,2017,SF,WR
00-0026345,2018,SF,WR
00-0038098,2022,NE,RB
00-0038098,2023,CLE,RB
00-0024813,2012,NO,RB
00-0024813,2013,NO,RB
00-0024813,2014,NO,RB
00-0024813,2015,WAS,RB
00-0019642,2012,PIT,WR
00-0027450,2012,TB,WR
00-0027450,2014,NYG,WR
00-0027450,2015,NYG,WR
